started working
L,11.9925,11.9925,6.92799,6.92799,6.93001,6.93001,6.93598,6.93598,6.95845,6.95845,6.94208,6.94208,6.94711,6.94711,6.93109,6.93109,6.94768,6.94768,6.94819,6.94819,6.96439,6.96439,6.92357,6.92357,6.92318,6.92318,6.9376,6.9376,6.94547,6.94547,6.92361,6.92361,6.93458,6.93458,6.92565,6.92565,6.94389,6.94389,6.92823,6.92823,6.94775,6.94775,6.93893,6.93893,6.93739,6.93739,nan,nan,nan,nan,
U,12.5016,12.5016,12.5588,12.5588,12.5462,12.5462,12.5441,12.5441,12.533,12.533,12.5455,12.5455,12.5301,12.5301,12.5378,12.5378,12.5629,12.5629,12.5629,12.5629,12.5446,12.5446,12.5591,12.5591,12.5348,12.5348,12.5357,12.5357,12.5464,12.5464,12.5602,12.5602,12.5466,12.5466,12.5385,12.5385,12.5292,12.5292,12.5472,12.5472,12.5547,12.5547,12.5581,12.5581,12.5342,12.5342,12.5474,12.5474,12.5496,12.5496,
L,12.5938,12.5938,12.5588,12.5588,12.5462,12.5462,12.5441,12.5441,12.533,12.533,12.5455,12.5455,12.5301,12.5301,12.5378,12.5378,12.5629,12.5629,12.5629,12.5629,12.5446,12.5446,12.5591,12.5591,12.5348,12.5348,12.5357,12.5357,12.5464,12.5464,12.5602,12.5602,12.5466,12.5466,12.5385,12.5385,12.5292,12.5292,12.5472,12.5472,12.5547,12.5547,12.5581,12.5581,12.5342,12.5342,12.5474,12.5474,12.5496,12.5496,
L,13.1,13.1,12.5588,12.5588,12.5462,12.5462,12.5441,12.5441,12.533,12.533,12.5455,12.5455,12.5301,12.5301,12.5378,12.5378,12.5629,12.5629,12.5629,12.5629,12.5446,12.5446,12.5591,12.5591,12.5348,12.5348,12.5357,12.5357,12.5464,12.5464,12.5602,12.5602,12.5466,12.5466,12.5385,12.5385,12.5292,12.5292,12.5472,12.5472,12.5547,12.5547,12.5581,12.5581,12.5342,12.5342,12.5474,12.5474,12.5496,12.5496,
L,13.5996,13.5996,12.5588,12.5588,12.5462,12.5462,12.5441,12.5441,12.533,12.533,12.5455,12.5455,12.5301,12.5301,12.5378,12.5378,12.5629,12.5629,12.5629,12.5629,12.5446,12.5446,12.5591,12.5591,12.5348,12.5348,12.5357,12.5357,12.5464,12.5464,12.5602,12.5602,12.5466,12.5466,12.5385,12.5385,12.5292,12.5292,12.5472,12.5472,12.5547,12.5547,12.5581,12.5581,12.5342,12.5342,12.5474,12.5474,12.5496,12.5496,
L,14.1431,14.1431,12.5588,12.5588,12.5462,12.5462,12.5441,12.5441,12.533,12.533,12.5455,12.5455,12.5301,12.5301,12.5378,12.5378,12.5629,12.5629,12.5629,12.5629,12.5446,12.5446,12.5591,12.5591,12.5348,12.5348,12.5357,12.5357,12.5464,12.5464,12.5602,12.5602,12.5466,12.5466,12.5385,12.5385,12.5292,12.5292,12.5472,12.5472,12.5547,12.5547,12.5581,12.5581,12.5342,12.5342,12.5474,12.5474,12.5496,12.5496,
L,14.7189,14.7189,12.5588,12.5588,12.5462,12.5462,12.5441,12.5441,12.533,12.533,12.5455,12.5455,12.5301,12.5301,12.5378,12.5378,12.5629,12.5629,12.5629,12.5629,12.5446,12.5446,12.5591,12.5591,12.5348,12.5348,12.5357,12.5357,12.5464,12.5464,12.5602,12.5602,12.5466,12.5466,12.5385,12.5385,12.5292,12.5292,12.5472,12.5472,12.5547,12.5547,12.5581,12.5581,12.5342,12.5342,12.5474,12.5474,12.5496,12.5496,
L,15.2457,15.2457,12.5588,12.5588,12.5462,12.5462,12.5441,12.5441,12.533,12.533,12.5455,12.5455,12.5301,12.5301,12.5378,12.5378,12.5629,12.5629,12.5629,12.5629,12.5446,12.5446,12.5591,12.5591,12.5348,12.5348,12.5357,12.5357,12.5464,12.5464,12.5602,12.5602,12.5466,12.5466,12.5385,12.5385,12.5292,12.5292,12.5472,12.5472,12.5547,12.5547,12.5581,12.5581,12.5342,12.5342,12.5474,12.5474,12.5496,12.5496,
L,15.7899,15.7899,12.5588,12.5588,12.5462,12.5462,12.5441,12.5441,12.533,12.533,12.5455,12.5455,12.5301,12.5301,12.5378,12.5378,12.5629,12.5629,12.5629,12.5629,12.5446,12.5446,12.5591,12.5591,12.5348,12.5348,12.5357,12.5357,12.5464,12.5464,12.5602,12.5602,12.5466,12.5466,12.5385,12.5385,12.5292,12.5292,12.5472,12.5472,12.5547,12.5547,12.5581,12.5581,12.5342,12.5342,12.5474,12.5474,12.5496,12.5496,
L,16.3681,16.3681,12.5588,12.5588,12.5462,12.5462,12.5441,12.5441,12.533,12.533,12.5455,12.5455,12.5301,12.5301,12.5378,12.5378,12.5629,12.5629,12.5629,12.5629,12.5446,12.5446,12.5591,12.5591,12.5348,12.5348,12.5357,12.5357,12.5464,12.5464,12.5602,12.5602,12.5466,12.5466,12.5385,12.5385,12.5292,12.5292,12.5472,12.5472,12.5547,12.5547,12.5581,12.5581,12.5342,12.5342,12.5474,12.5474,12.5496,12.5496,
L,16.9683,16.9683,12.5588,12.5588,12.5462,12.5462,12.5441,12.5441,12.533,12.533,12.5455,12.5455,12.5301,12.5301,12.5378,12.5378,12.5629,12.5629,12.5629,12.5629,12.5446,12.5446,12.5591,12.5591,12.5348,12.5348,12.5357,12.5357,12.5464,12.5464,12.5602,12.5602,12.5466,12.5466,12.5385,12.5385,12.5292,12.5292,12.5472,12.5472,12.5547,12.5547,12.5581,12.5581,12.5342,12.5342,12.5474,12.5474,12.5496,12.5496,
L,17.5144,17.5144,12.5588,12.5588,12.5462,12.5462,12.5441,12.5441,12.533,12.533,12.5455,12.5455,12.5301,12.5301,12.5378,12.5378,12.5629,12.5629,12.5629,12.5629,12.5446,12.5446,12.5591,12.5591,12.5348,12.5348,12.5357,12.5357,12.5464,12.5464,12.5602,12.5602,12.5466,12.5466,12.5385,12.5385,12.5292,12.5292,12.5472,12.5472,12.5547,12.5547,12.5581,12.5581,12.5342,12.5342,12.5474,12.5474,12.5496,12.5496,
L,18.0166,18.0166,12.5588,12.5588,12.5462,12.5462,12.5441,12.5441,12.533,12.533,12.5455,12.5455,12.5301,12.5301,12.5378,12.5378,12.5629,12.5629,12.5629,12.5629,12.5446,12.5446,12.5591,12.5591,12.5348,12.5348,12.5357,12.5357,12.5464,12.5464,12.5602,12.5602,12.5466,12.5466,12.5385,12.5385,12.5292,12.5292,12.5472,12.5472,12.5547,12.5547,12.5581,12.5581,12.5342,12.5342,12.5474,12.5474,12.5496,12.5496,
U,18.5791,18.5791,18.6331,18.6331,18.6226,18.6226,18.6386,18.6386,18.7017,18.7017,18.636,18.636,18.6433,18.6433,18.6274,18.6274,18.6268,18.6268,18.6375,18.6375,18.6342,18.6342,18.6463,18.6463,18.6454,18.6454,18.6273,18.6273,18.6523,18.6523,18.6289,18.6289,18.6342,18.6342,18.6237,18.6237,18.6734,18.6734,18.644,18.644,18.6306,18.6306,18.6413,18.6413,18.6307,18.6307,18.622,18.622,18.6444,18.6444,
L,18.7342,18.7342,18.6331,18.6331,18.6226,18.6226,18.6386,18.6386,18.7017,18.7017,18.636,18.636,18.6433,18.6433,18.6274,18.6274,18.6268,18.6268,18.6375,18.6375,18.6342,18.6342,18.6463,18.6463,18.6454,18.6454,18.6273,18.6273,18.6523,18.6523,18.6289,18.6289,18.6342,18.6342,18.6237,18.6237,18.6734,18.6734,18.644,18.644,18.6306,18.6306,18.6413,18.6413,18.6307,18.6307,18.622,18.622,18.6444,18.6444,
L,19.315,19.315,18.6331,18.6331,18.6226,18.6226,18.6386,18.6386,18.7017,18.7017,18.636,18.636,18.6433,18.6433,18.6274,18.6274,18.6268,18.6268,18.6375,18.6375,18.6342,18.6342,18.6463,18.6463,18.6454,18.6454,18.6273,18.6273,18.6523,18.6523,18.6289,18.6289,18.6342,18.6342,18.6237,18.6237,18.6734,18.6734,18.644,18.644,18.6306,18.6306,18.6413,18.6413,18.6307,18.6307,18.622,18.622,18.6444,18.6444,
L,19.8489,19.8489,18.6331,18.6331,18.6226,18.6226,18.6386,18.6386,18.7017,18.7017,18.636,18.636,18.6433,18.6433,18.6274,18.6274,18.6268,18.6268,18.6375,18.6375,18.6342,18.6342,18.6463,18.6463,18.6454,18.6454,18.6273,18.6273,18.6523,18.6523,18.6289,18.6289,18.6342,18.6342,18.6237,18.6237,18.6734,18.6734,18.644,18.644,18.6306,18.6306,18.6413,18.6413,18.6307,18.6307,18.622,18.622,18.6444,18.6444,
L,20.4031,20.4031,18.6331,18.6331,18.6226,18.6226,18.6386,18.6386,18.7017,18.7017,18.636,18.636,18.6433,18.6433,18.6274,18.6274,18.6268,18.6268,18.6375,18.6375,18.6342,18.6342,18.6463,18.6463,18.6454,18.6454,18.6273,18.6273,18.6523,18.6523,18.6289,18.6289,18.6342,18.6342,18.6237,18.6237,18.6734,18.6734,18.644,18.644,18.6306,18.6306,18.6413,18.6413,18.6307,18.6307,18.622,18.622,18.6444,18.6444,
L,20.9628,20.9628,18.6331,18.6331,18.6226,18.6226,18.6386,18.6386,18.7017,18.7017,18.636,18.636,18.6433,18.6433,18.6274,18.6274,18.6268,18.6268,18.6375,18.6375,18.6342,18.6342,18.6463,18.6463,18.6454,18.6454,18.6273,18.6273,18.6523,18.6523,18.6289,18.6289,18.6342,18.6342,18.6237,18.6237,18.6734,18.6734,18.644,18.644,18.6306,18.6306,18.6413,18.6413,18.6307,18.6307,18.622,18.622,18.6444,18.6444,
L,21.4784,21.4784,18.6331,18.6331,18.6226,18.6226,18.6386,18.6386,18.7017,18.7017,18.636,18.636,18.6433,18.6433,18.6274,18.6274,18.6268,18.6268,18.6375,18.6375,18.6342,18.6342,18.6463,18.6463,18.6454,18.6454,18.6273,18.6273,18.6523,18.6523,18.6289,18.6289,18.6342,18.6342,18.6237,18.6237,18.6734,18.6734,18.644,18.644,18.6306,18.6306,18.6413,18.6413,18.6307,18.6307,18.622,18.622,18.6444,18.6444,
L,22.0139,22.0139,18.6331,18.6331,18.6226,18.6226,18.6386,18.6386,18.7017,18.7017,18.636,18.636,18.6433,18.6433,18.6274,18.6274,18.6268,18.6268,18.6375,18.6375,18.6342,18.6342,18.6463,18.6463,18.6454,18.6454,18.6273,18.6273,18.6523,18.6523,18.6289,18.6289,18.6342,18.6342,18.6237,18.6237,18.6734,18.6734,18.644,18.644,18.6306,18.6306,18.6413,18.6413,18.6307,18.6307,18.622,18.622,18.6444,18.6444,
L,22.497,22.497,18.6331,18.6331,18.6226,18.6226,18.6386,18.6386,18.7017,18.7017,18.636,18.636,18.6433,18.6433,18.6274,18.6274,18.6268,18.6268,18.6375,18.6375,18.6342,18.6342,18.6463,18.6463,18.6454,18.6454,18.6273,18.6273,18.6523,18.6523,18.6289,18.6289,18.6342,18.6342,18.6237,18.6237,18.6734,18.6734,18.644,18.644,18.6306,18.6306,18.6413,18.6413,18.6307,18.6307,18.622,18.622,18.6444,18.6444,
L,23.0536,23.0536,18.6331,18.6331,18.6226,18.6226,18.6386,18.6386,18.7017,18.7017,18.636,18.636,18.6433,18.6433,18.6274,18.6274,18.6268,18.6268,18.6375,18.6375,18.6342,18.6342,18.6463,18.6463,18.6454,18.6454,18.6273,18.6273,18.6523,18.6523,18.6289,18.6289,18.6342,18.6342,18.6237,18.6237,18.6734,18.6734,18.644,18.644,18.6306,18.6306,18.6413,18.6413,18.6307,18.6307,18.622,18.622,18.6444,18.6444,
L,23.5737,23.5737,18.6331,18.6331,18.6226,18.6226,18.6386,18.6386,18.7017,18.7017,18.636,18.636,18.6433,18.6433,18.6274,18.6274,18.6268,18.6268,18.6375,18.6375,18.6342,18.6342,18.6463,18.6463,18.6454,18.6454,18.6273,18.6273,18.6523,18.6523,18.6289,18.6289,18.6342,18.6342,18.6237,18.6237,18.6734,18.6734,18.644,18.644,18.6306,18.6306,18.6413,18.6413,18.6307,18.6307,18.622,18.622,18.6444,18.6444,
L,24.1292,24.1292,18.6331,18.6331,18.6226,18.6226,18.6386,18.6386,18.7017,18.7017,18.636,18.636,18.6433,18.6433,18.6274,18.6274,18.6268,18.6268,18.6375,18.6375,18.6342,18.6342,18.6463,18.6463,18.6454,18.6454,18.6273,18.6273,18.6523,18.6523,18.6289,18.6289,18.6342,18.6342,18.6237,18.6237,18.6734,18.6734,18.644,18.644,18.6306,18.6306,18.6413,18.6413,18.6307,18.6307,18.622,18.622,18.6444,18.6444,
U,24.6575,24.6575,24.6897,24.6897,24.7022,24.7022,24.7048,24.7048,24.6997,24.6997,24.7156,24.7156,24.7096,24.7096,24.6931,24.6931,24.7047,24.7047,24.6883,24.6883,24.7097,24.7097,24.709,24.709,24.7186,24.7186,24.7009,24.7009,24.6957,24.6957,24.7088,24.7088,24.6945,24.6945,24.71,24.71,24.7181,24.7181,24.7142,24.7142,24.6989,24.6989,24.7101,24.7101,24.7166,24.7166,24.7016,24.7016,24.689,24.689,
L,24.7535,24.7535,24.6897,24.6897,24.7022,24.7022,24.7048,24.7048,24.6997,24.6997,24.7156,24.7156,24.7096,24.7096,24.6931,24.6931,24.7047,24.7047,24.6883,24.6883,24.7097,24.7097,24.709,24.709,24.7186,24.7186,24.7009,24.7009,24.6957,24.6957,24.7088,24.7088,24.6945,24.6945,24.71,24.71,24.7181,24.7181,24.7142,24.7142,24.6989,24.6989,24.7101,24.7101,24.7166,24.7166,24.7016,24.7016,24.689,24.689,
L,25.378,25.378,24.6897,24.6897,24.7022,24.7022,24.7048,24.7048,24.6997,24.6997,24.7156,24.7156,24.7096,24.7096,24.6931,24.6931,24.7047,24.7047,24.6883,24.6883,24.7097,24.7097,24.709,24.709,24.7186,24.7186,24.7009,24.7009,24.6957,24.6957,24.7088,24.7088,24.6945,24.6945,24.71,24.71,24.7181,24.7181,24.7142,24.7142,24.6989,24.6989,24.7101,24.7101,24.7166,24.7166,24.7016,24.7016,24.689,24.689,
L,26.0758,26.0758,24.6897,24.6897,24.7022,24.7022,24.7048,24.7048,24.6997,24.6997,24.7156,24.7156,24.7096,24.7096,24.6931,24.6931,24.7047,24.7047,24.6883,24.6883,24.7097,24.7097,24.709,24.709,24.7186,24.7186,24.7009,24.7009,24.6957,24.6957,24.7088,24.7088,24.6945,24.6945,24.71,24.71,24.7181,24.7181,24.7142,24.7142,24.6989,24.6989,24.7101,24.7101,24.7166,24.7166,24.7016,24.7016,24.689,24.689,
L,26.6769,26.6769,24.6897,24.6897,24.7022,24.7022,24.7048,24.7048,24.6997,24.6997,24.7156,24.7156,24.7096,24.7096,24.6931,24.6931,24.7047,24.7047,24.6883,24.6883,24.7097,24.7097,24.709,24.709,24.7186,24.7186,24.7009,24.7009,24.6957,24.6957,24.7088,24.7088,24.6945,24.6945,24.71,24.71,24.7181,24.7181,24.7142,24.7142,24.6989,24.6989,24.7101,24.7101,24.7166,24.7166,24.7016,24.7016,24.689,24.689,
L,27.2822,27.2822,24.6897,24.6897,24.7022,24.7022,24.7048,24.7048,24.6997,24.6997,24.7156,24.7156,24.7096,24.7096,24.6931,24.6931,24.7047,24.7047,24.6883,24.6883,24.7097,24.7097,24.709,24.709,24.7186,24.7186,24.7009,24.7009,24.6957,24.6957,24.7088,24.7088,24.6945,24.6945,24.71,24.71,24.7181,24.7181,24.7142,24.7142,24.6989,24.6989,24.7101,24.7101,24.7166,24.7166,24.7016,24.7016,24.689,24.689,
