started working
L,4.51345,4.51345,16866.3,16866.3,16866.3,16866.3,16866.3,16866.3,16866.3,16866.3,16866.3,16866.3,16866.3,16866.3,16866.3,16866.3,16866.3,16866.3,16866.3,16866.3,16866.3,16866.3,16866.3,16866.3,16866.3,16866.3,4586.3,4586.3,4586.3,4586.3,4586.35,4586.35,4586.33,4586.33,4586.31,4586.31,4586.34,4586.34,4586.32,4586.32,4586.32,4586.32,4586.31,4586.31,4586.33,4586.33,4586.34,4586.34,4586.31,4586.31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.26241e-4941,6.26241e-4941,0,0,nan,nan,nan,nan,-5.97229e-4946,-5.97229e-4946,nan,nan,nan,nan,6.26241e-4941,6.26241e-4941,6.45008e-4945,6.45008e-4945,-nan,-nan,nan,nan,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,nan,nan,nan,
U,5.04974,5.04974,5.06161,5.06161,5.06084,5.06084,5.06201,5.06201,5.0607,5.0607,5.07615,5.07615,5.06545,5.06545,5.06086,5.06086,5.06053,5.06053,5.06168,5.06168,5.06588,5.06588,5.06567,5.06567,16866.3,16866.3,4586.3,4586.3,4586.3,4586.3,4586.35,4586.35,4586.33,4586.33,4586.31,4586.31,4586.34,4586.34,4586.32,4586.32,4586.32,4586.32,4586.31,4586.31,4586.33,4586.33,4586.34,4586.34,4586.31,4586.31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.26241e-4941,6.26241e-4941,0,0,nan,nan,nan,nan,-5.97229e-4946,-5.97229e-4946,nan,nan,nan,nan,6.26241e-4941,6.26241e-4941,6.45008e-4945,6.45008e-4945,-nan,-nan,nan,nan,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,nan,nan,nan,
L,5.196,5.196,5.06161,5.06161,5.06084,5.06084,5.06201,5.06201,5.0607,5.0607,5.07615,5.07615,5.06545,5.06545,5.06086,5.06086,5.06053,5.06053,5.06168,5.06168,5.06588,5.06588,5.06567,5.06567,16866.3,16866.3,4586.3,4586.3,4586.3,4586.3,4586.35,4586.35,4586.33,4586.33,4586.31,4586.31,4586.34,4586.34,4586.32,4586.32,4586.32,4586.32,4586.31,4586.31,4586.33,4586.33,4586.34,4586.34,4586.31,4586.31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.26241e-4941,6.26241e-4941,0,0,nan,nan,nan,nan,-5.97229e-4946,-5.97229e-4946,nan,nan,nan,nan,6.26241e-4941,6.26241e-4941,6.45008e-4945,6.45008e-4945,-nan,-nan,nan,nan,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,nan,nan,nan,
L,5.68805,5.68805,5.06161,5.06161,5.06084,5.06084,5.06201,5.06201,5.0607,5.0607,5.07615,5.07615,5.06545,5.06545,5.06086,5.06086,5.06053,5.06053,5.06168,5.06168,5.06588,5.06588,5.06567,5.06567,16866.3,16866.3,4586.3,4586.3,4586.3,4586.3,4586.35,4586.35,4586.33,4586.33,4586.31,4586.31,4586.34,4586.34,4586.32,4586.32,4586.32,4586.32,4586.31,4586.31,4586.33,4586.33,4586.34,4586.34,4586.31,4586.31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.26241e-4941,6.26241e-4941,0,0,nan,nan,nan,nan,-5.97229e-4946,-5.97229e-4946,nan,nan,nan,nan,6.26241e-4941,6.26241e-4941,6.45008e-4945,6.45008e-4945,-nan,-nan,nan,nan,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,nan,nan,nan,
L,6.22893,6.22893,5.06161,5.06161,5.06084,5.06084,5.06201,5.06201,5.0607,5.0607,5.07615,5.07615,5.06545,5.06545,5.06086,5.06086,5.06053,5.06053,5.06168,5.06168,5.06588,5.06588,5.06567,5.06567,16866.3,16866.3,4586.3,4586.3,4586.3,4586.3,4586.35,4586.35,4586.33,4586.33,4586.31,4586.31,4586.34,4586.34,4586.32,4586.32,4586.32,4586.32,4586.31,4586.31,4586.33,4586.33,4586.34,4586.34,4586.31,4586.31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.26241e-4941,6.26241e-4941,0,0,nan,nan,nan,nan,-5.97229e-4946,-5.97229e-4946,nan,nan,nan,nan,6.26241e-4941,6.26241e-4941,6.45008e-4945,6.45008e-4945,-nan,-nan,nan,nan,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,nan,nan,nan,
L,6.75658,6.75658,5.06161,5.06161,5.06084,5.06084,5.06201,5.06201,5.0607,5.0607,5.07615,5.07615,5.06545,5.06545,5.06086,5.06086,5.06053,5.06053,5.06168,5.06168,5.06588,5.06588,5.06567,5.06567,16866.3,16866.3,4586.3,4586.3,4586.3,4586.3,4586.35,4586.35,4586.33,4586.33,4586.31,4586.31,4586.34,4586.34,4586.32,4586.32,4586.32,4586.32,4586.31,4586.31,4586.33,4586.33,4586.34,4586.34,4586.31,4586.31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.26241e-4941,6.26241e-4941,0,0,nan,nan,nan,nan,-5.97229e-4946,-5.97229e-4946,nan,nan,nan,nan,6.26241e-4941,6.26241e-4941,6.45008e-4945,6.45008e-4945,-nan,-nan,nan,nan,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,nan,nan,nan,
L,7.31691,7.31691,5.06161,5.06161,5.06084,5.06084,5.06201,5.06201,5.0607,5.0607,5.07615,5.07615,5.06545,5.06545,5.06086,5.06086,5.06053,5.06053,5.06168,5.06168,5.06588,5.06588,5.06567,5.06567,16866.3,16866.3,4586.3,4586.3,4586.3,4586.3,4586.35,4586.35,4586.33,4586.33,4586.31,4586.31,4586.34,4586.34,4586.32,4586.32,4586.32,4586.32,4586.31,4586.31,4586.33,4586.33,4586.34,4586.34,4586.31,4586.31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.26241e-4941,6.26241e-4941,0,0,nan,nan,nan,nan,-5.97229e-4946,-5.97229e-4946,nan,nan,nan,nan,6.26241e-4941,6.26241e-4941,6.45008e-4945,6.45008e-4945,-nan,-nan,nan,nan,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,nan,nan,nan,
L,7.92066,7.92066,5.06161,5.06161,5.06084,5.06084,5.06201,5.06201,5.0607,5.0607,5.07615,5.07615,5.06545,5.06545,5.06086,5.06086,5.06053,5.06053,5.06168,5.06168,5.06588,5.06588,5.06567,5.06567,16866.3,16866.3,4586.3,4586.3,4586.3,4586.3,4586.35,4586.35,4586.33,4586.33,4586.31,4586.31,4586.34,4586.34,4586.32,4586.32,4586.32,4586.32,4586.31,4586.31,4586.33,4586.33,4586.34,4586.34,4586.31,4586.31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.26241e-4941,6.26241e-4941,0,0,nan,nan,nan,nan,-5.97229e-4946,-5.97229e-4946,nan,nan,nan,nan,6.26241e-4941,6.26241e-4941,6.45008e-4945,6.45008e-4945,-nan,-nan,nan,nan,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,nan,nan,nan,
L,8.5077,8.5077,5.06161,5.06161,5.06084,5.06084,5.06201,5.06201,5.0607,5.0607,5.07615,5.07615,5.06545,5.06545,5.06086,5.06086,5.06053,5.06053,5.06168,5.06168,5.06588,5.06588,5.06567,5.06567,16866.3,16866.3,4586.3,4586.3,4586.3,4586.3,4586.35,4586.35,4586.33,4586.33,4586.31,4586.31,4586.34,4586.34,4586.32,4586.32,4586.32,4586.32,4586.31,4586.31,4586.33,4586.33,4586.34,4586.34,4586.31,4586.31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.26241e-4941,6.26241e-4941,0,0,nan,nan,nan,nan,-5.97229e-4946,-5.97229e-4946,nan,nan,nan,nan,6.26241e-4941,6.26241e-4941,6.45008e-4945,6.45008e-4945,-nan,-nan,nan,nan,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,nan,nan,nan,
L,9.12017,9.12017,5.06161,5.06161,5.06084,5.06084,5.06201,5.06201,5.0607,5.0607,5.07615,5.07615,5.06545,5.06545,5.06086,5.06086,5.06053,5.06053,5.06168,5.06168,5.06588,5.06588,5.06567,5.06567,16866.3,16866.3,4586.3,4586.3,4586.3,4586.3,4586.35,4586.35,4586.33,4586.33,4586.31,4586.31,4586.34,4586.34,4586.32,4586.32,4586.32,4586.32,4586.31,4586.31,4586.33,4586.33,4586.34,4586.34,4586.31,4586.31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.26241e-4941,6.26241e-4941,0,0,nan,nan,nan,nan,-5.97229e-4946,-5.97229e-4946,nan,nan,nan,nan,6.26241e-4941,6.26241e-4941,6.45008e-4945,6.45008e-4945,-nan,-nan,nan,nan,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,nan,nan,nan,
L,9.71059,9.71059,5.06161,5.06161,5.06084,5.06084,5.06201,5.06201,5.0607,5.0607,5.07615,5.07615,5.06545,5.06545,5.06086,5.06086,5.06053,5.06053,5.06168,5.06168,5.06588,5.06588,5.06567,5.06567,16866.3,16866.3,4586.3,4586.3,4586.3,4586.3,4586.35,4586.35,4586.33,4586.33,4586.31,4586.31,4586.34,4586.34,4586.32,4586.32,4586.32,4586.32,4586.31,4586.31,4586.33,4586.33,4586.34,4586.34,4586.31,4586.31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.26241e-4941,6.26241e-4941,0,0,nan,nan,nan,nan,-5.97229e-4946,-5.97229e-4946,nan,nan,nan,nan,6.26241e-4941,6.26241e-4941,6.45008e-4945,6.45008e-4945,-nan,-nan,nan,nan,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,nan,nan,nan,
L,10.3718,10.3718,5.06161,5.06161,5.06084,5.06084,5.06201,5.06201,5.0607,5.0607,5.07615,5.07615,5.06545,5.06545,5.06086,5.06086,5.06053,5.06053,5.06168,5.06168,5.06588,5.06588,5.06567,5.06567,16866.3,16866.3,4586.3,4586.3,4586.3,4586.3,4586.35,4586.35,4586.33,4586.33,4586.31,4586.31,4586.34,4586.34,4586.32,4586.32,4586.32,4586.32,4586.31,4586.31,4586.33,4586.33,4586.34,4586.34,4586.31,4586.31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.26241e-4941,6.26241e-4941,0,0,nan,nan,nan,nan,-5.97229e-4946,-5.97229e-4946,nan,nan,nan,nan,6.26241e-4941,6.26241e-4941,6.45008e-4945,6.45008e-4945,-nan,-nan,nan,nan,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,nan,nan,nan,
L,11.0575,11.0575,5.06161,5.06161,5.06084,5.06084,5.06201,5.06201,5.0607,5.0607,5.07615,5.07615,5.06545,5.06545,5.06086,5.06086,5.06053,5.06053,5.06168,5.06168,5.06588,5.06588,5.06567,5.06567,16866.3,16866.3,4586.3,4586.3,4586.3,4586.3,4586.35,4586.35,4586.33,4586.33,4586.31,4586.31,4586.34,4586.34,4586.32,4586.32,4586.32,4586.32,4586.31,4586.31,4586.33,4586.33,4586.34,4586.34,4586.31,4586.31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.26241e-4941,6.26241e-4941,0,0,nan,nan,nan,nan,-5.97229e-4946,-5.97229e-4946,nan,nan,nan,nan,6.26241e-4941,6.26241e-4941,6.45008e-4945,6.45008e-4945,-nan,-nan,nan,nan,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,nan,nan,nan,
U,11.7622,11.7622,11.8282,11.8282,11.8115,11.8115,11.8075,11.8075,11.8165,11.8165,11.816,11.816,11.8398,11.8398,11.8247,11.8247,11.8058,11.8058,11.8198,11.8198,11.8263,11.8263,11.8318,11.8318,11.8065,11.8065,11.8232,11.8232,11.8022,11.8022,11.8309,11.8309,11.8134,11.8134,11.7997,11.7997,11.807,11.807,11.8343,11.8343,11.8403,11.8403,11.8162,11.8162,11.8336,11.8336,4586.34,4586.34,4586.31,4586.31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.26241e-4941,6.26241e-4941,0,0,nan,nan,nan,nan,-5.97229e-4946,-5.97229e-4946,nan,nan,nan,nan,6.26241e-4941,6.26241e-4941,6.45008e-4945,6.45008e-4945,-nan,-nan,nan,nan,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,nan,nan,nan,
L,11.9472,11.9472,11.8282,11.8282,11.8115,11.8115,11.8075,11.8075,11.8165,11.8165,11.816,11.816,11.8398,11.8398,11.8247,11.8247,11.8058,11.8058,11.8198,11.8198,11.8263,11.8263,11.8318,11.8318,11.8065,11.8065,11.8232,11.8232,11.8022,11.8022,11.8309,11.8309,11.8134,11.8134,11.7997,11.7997,11.807,11.807,11.8343,11.8343,11.8403,11.8403,11.8162,11.8162,11.8336,11.8336,4586.34,4586.34,4586.31,4586.31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.26241e-4941,6.26241e-4941,0,0,nan,nan,nan,nan,-5.97229e-4946,-5.97229e-4946,nan,nan,nan,nan,6.26241e-4941,6.26241e-4941,6.45008e-4945,6.45008e-4945,-nan,-nan,nan,nan,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,nan,nan,nan,
